textID,text,selected_text,sentiment,start_idx,end_idx,start_pred,end_pred,predictions,jcd_scr,res
4f9abe51eb," I bet its cool down in SR, huh? It`s not here. I haven`t stopped sweating since noon when dad and I were packing",huh?,negative,12,13,14,19, it`s not here.,0.0,0
2f1cd44ea2, I didn`t want to tell you but I think it`s your body odour,I didn`t want to tell you but I think it`s your body odour,negative,4,21,20,21, odour,0.08333333333333333,0
a5fbb6fbe8, thats pretty bad quality and probably the worst pic u posted till date,bad,negative,6,6,6,7, bad quality,0.5,0
be6c6fa1b5,just came back from karaoke & eating dinner with emily. it was sooooo much fun,fun,positive,23,23,18,23, it was sooooo much fun,0.2,0
63a116ae1b," did you see the 15 sec clip of the New Moon trailer?? its up on ETonline.com ...check it out. its a big tease, though","tease,",negative,33,34,30,34," its a big tease,",0.25,0
167b97c32a,Just got back from working out. I`m feeling pretty good. work at 4:30,Just got back from working out. I`m feeling pretty good.,positive,4,17,11,17, i`m feeling pretty good.,0.4,0
d7a7afa0a2," So!!! Why should that matter? I bet you would be GREAT at it! I do!!! It`s what you love, right? Why not go for it!","So!!! Why should that matter? I bet you would be GREAT at it! I do!!! It`s what you love, right? Why not go for it!",positive,4,37,16,16, great,0.047619047619047616,0
ff0112e0e7,I love when ryans a housewife. Makes me smile.,me smile.,positive,15,17,4,17, i love when ryans a housewife. makes me smile.,0.2222222222222222,0
15f47296e2,Sooo.....I`m kinda o sick n tired of the bs that guys dish out  !!!!!!!!,I`m kinda o sick n tired,negative,7,14,12,14, sick n tired,0.5,0
eba1f29fb0, boo... i was hoping for a fake alien story with a tinfoil covered beachball photo,boo.,negative,4,5,4,5, boo...,0.0,0
4e85f6e9b0,missed out on westcott micro apollo too,missed out,negative,4,5,4,4, missed,0.5,0
e5b5debcdc, .. .great.. you can buy me lunch when i get my 10-15% pay cut next month..,.great.,positive,5,7,6,7,great..,0.0,0
2a2fd0848d,"finally gone to the beach, yeaaaah!","finally gone to the beach, yeaaaah!",positive,4,13,10,13, yeaaaah!,0.16666666666666666,0
98ef34a9f4,_ranjan Did I ever mention what a nice and awesome dude you are?,awesome,positive,15,15,13,15, nice and awesome,0.3333333333333333,0
be8ba96aca, Hello Gorgeous GIRL! Nice new pic!  HOw are you today,Gorgeous GIRL!,positive,5,7,4,5, hello gorgeous,0.3333333333333333,0
ae8fd767fc,I`m sleepy but is feeling under the weather! ugh! These **** tonsils. I need some company or somebody to talk too!,ugh! These **** tonsils.,negative,15,22,15,17, ugh!,0.25,0
e553176c2a,"booziest weekend in a long time, good fun though!",good fun,positive,13,14,13,16, good fun though!,0.6666666666666666,0
241ece149d,"planning! and trying to call the doctor, though that isn`t going so well. So mostly, planning",though that isn`t going so well.,negative,13,21,15,21, isn`t going so well.,0.6666666666666666,0
119bbd840c, Ok then have a good day,good,positive,8,8,8,9, good day,0.5,0
b8fbbf1936,Edge left me off the contributors list in this month`s issue.  x FFS. <- Werd,Edge left me off the contributors list in this month`s issue.,neutral,4,17,4,24, edge left me off the contributors list in this month`s issue. x ffs. <- werd,0.7333333333333333,0
80a24991b3,im back to this z-index problem...again,im back to this z-index problem...again,negative,4,13,11,13, problem...again,0.16666666666666666,0
0549e452ec,is anyone out there??  so bored at work...,so bored at work...,negative,9,13,10,10, bored,0.25,0
ebeea1f86c,Am hating my life at the moment. There`s only so many NOs my delicate little mind can take,hating,negative,5,5,4,5, am hating,0.5,0
fcfa10681f,first day of summer sucks!!!! its overcast and cold...  this isn`t summer!?!?!?!?,sucks!!,negative,8,9,8,9, sucks!!!!,0.0,0
a88de8cc26,says Happy Mother`s Day to all Moms out there  http://plurk.com/p/stkr2,Happy Mother`s Day,positive,5,9,5,5, happy,0.3333333333333333,0
f3a5b39195, Not available in my area  I would too,Not available in my area,negative,4,8,4,5, not available,0.4,0
e20b9a322f,"just when i thought things couldn`t get any worse. it just did. and it will get even worse tonight, i bet.  my life is a misery.",worse.,negative,14,15,35,36, misery.,0.0,0
84747e4e05," lol hi emmy, latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it",would help me study for the aptitude tests,positive,11,19,12,12, help,0.125,0
7ce085e1ef,Is happy...Skool just let out..! Today was my last day..! Yippee! R.I.P Jackson Tyler Morris..! Always Loved And Never Forgotten..!,Loved,positive,39,39,5,6, happy...,0.0,0
3f54e1d2cb," ...i`m sorry about you are still sick  u know most of them, AND i know that u will guess the 'pelzer present' ;-)",.i`m sorry,negative,4,8,4,8, ...i`m sorry,0.3333333333333333,0
1f3cab50fc,Gotta get creative with these mothers day gifts. I`m gonna win them over with my love!!,love!!,positive,22,23,13,23, i`m gonna win them over with my love!!,0.125,0
4f0ab06d15," aah. well, have a few friends over there. Just wondering if all`s great and weather`s been good...",good.,positive,28,29,22,29, great and weather`s been good...,0.0,0
a2623622cc,I lost my artistic abilities,lost,negative,5,5,5,8, lost my artistic abilities,0.25,0
2209fb4785,  That was stone cold   Crazy....  ?,That was stone cold   Crazy.,negative,4,9,4,9, that was stone cold crazy....,0.6666666666666666,0
b36197ce92,Crisis: forgot my fringe comb  I`m with men....no one will help me,.no one will help me,negative,15,20,6,20, forgot my fringe comb i`m with men....no one will help me,0.3333333333333333,0
04510889b6,"_Kill_Boy oh sorry! not getting all my replies  nothing against you. and yes, i do know nirvana",oh sorry! not getting all my replies  nothing against you.,negative,8,19,8,10, oh sorry!,0.2,0
f44f3ff9a8,"busy working on a new kit... and a couple interviews done...Yea! The weekend! Pray for my Uncle, still young and had a massive stroke!!","Pray for my Uncle,",positive,23,27,23,23, pray,0.25,0
5bae99f344,"Didn`t get bitten by a rabies infested person last night  yay for me! Gonna scare Rachel with Quarantine tonight, this shall be fun","! Gonna scare Rachel with Quarantine tonight, this shall be fun",neutral,22,34,4,34," didn`t get bitten by a rabies infested person last night yay for me! gonna scare rachel with quarantine tonight, this shall be fun",0.4166666666666667,0
77711764bf,Good Morning! - Court - Crossfit - Bible Study - Someone very special`s house  http://tinyurl.com/cjs668,very special`s,positive,17,20,4,21, good morning! - court - crossfit - bible study - someone very special`s house,0.18181818181818182,0
df4b40b30e,In the emergency room with my cousin. She`s got mad flu and can`t walk or breathe.  Why are hospitals always so cold?,mad,negative,16,16,12,25, she`s got mad flu and can`t walk or breathe.,0.1111111111111111,0
a1847c4311," ah, ok  thank youuuuuu!",k  thank,positive,6,7,7,12, thank youuuuuu!,0.3333333333333333,0
e4c637df1d,"Twitter, you just fail at life sometimes.  Oh well. http://tinyurl.com/qkxh7q",fail at life sometimes.,negative,8,12,8,8, fail,0.25,0
fc53d120e4,no phone call yet.. 20 minutes until I pluck up the courage. I WISH MY PHONE WOULD RING,WISH,positive,20,20,19,20, i wish,0.5,0
c7bd31ba90, SherriEShepherd gave the link for  http://www.brentozar.com/twitter. He gives Twitter tips. Hope this helps,. He gives Twitter tips. Hope this helps,positive,24,32,30,32, hope this helps,0.375,0
fd5b328f6d, I loved him and he was in a mini,I loved him,positive,4,6,4,5, i loved,0.6666666666666666,0
48096285e5,  Yeah I`m okay been icing and ace bandage and sitting on my **** on twitter... LOL Thanks,... LOL Than,positive,22,24,24,24, thanks,0.0,0
4c55586b72, you`re so gorgeous!!,gorgeous!,positive,8,9,4,9, you`re so gorgeous!!,0.0,0
6ea3693282,I guess the relaxing dinner and a movie is out for tonight...I was looking forward to that after my day at work,I guess the relaxing dinner and a movie is out for tonight...I was looking forward to that after my day at work,positive,4,27,7,7, relaxing,0.045454545454545456,0
9d30f19fe0,has a terrible headache.  I need relief!,terrible,negative,6,6,6,8, terrible headache.,0.5,0
cae4719603,Finally sunny days and I`m too sick to go outside and play.,I`m too sick to go outside,negative,8,15,12,12, sick,0.16666666666666666,0
8fe7e90d7b, good luck!! How exciting,good,positive,4,4,4,8, good luck!! how exciting,0.25,0
5ea02d49eb,"Finally a chance to show genuine love, not dependent selfish love, I hope I can do it. My heart goes out to you and I`m sorry 4 ur pain.","love,",positive,10,11,9,38," genuine love, not dependent selfish love, i hope i can do it. my heart goes out to you and i`m sorry 4 ur pain.",0.045454545454545456,0
ba1a8153da," I`m game, too bad your leaving HI!",bad,negative,10,10,9,10, too bad,0.5,0
55bc437a33,Just got an IM from another co-worker who just got laid off. Lots of people becoming unemployed,just got laid off. Lots of people becoming unemployed,negative,14,23,19,23, lots of people becoming unemployed,0.5555555555555556,0
24f090ea3d, the exact one i was thinking of  the bestttt.,e bestttt,positive,11,14,12,15, bestttt.,0.0,0
d8ffeb6591,"Why does #googledocs do folders, instead of labels like #gmail? I kind of like labels",like,positive,18,18,22,26, i kind of like labels,0.2,0
d4824f31d8,i never knew a dentention was so hard 2 get,i never knew a dentention was so hard,negative,4,12,12,12, hard,0.125,0
fc92519d0d, Dang... that IS disappointing,IS disappointing,negative,8,9,9,9, disappointing,0.5,0
b31f326e68, How much longer is the NKOTB Block Party? Love it! I need to go to bed so just wondering what time it`s over..LOL..thanks!,Love,positive,16,16,16,38, love it! i need to go to bed so just wondering what time it`s over..lol..thanks!,0.07142857142857142,0
a2056ff40a,hates this weather,hates,negative,4,4,4,6, hates this weather,0.3333333333333333,0
f93c297e3a,"am chillaxin after a busy BankHoliday, Hope everbody had a gd wkend! Holiday in 12 days!!!  ****","am chillaxin after a busy BankHoliday, Hope everbody had a gd wkend! Holiday in 12 days!!",positive,4,29,4,7, am chillaxin,0.13333333333333333,0
fab844f0c2, Thanks! Welcome back!,Thanks! Welcome back!,positive,4,8,4,5, thanks!,0.3333333333333333,0
c0f58575bf, i want to experience snow  we don`t have snow here and it sucks,t sucks,negative,17,18,18,18, sucks,0.5,0
8a8c28f5ba, Thanks Amy!  That video is so awesome!  Did you see TMH?  He`s amazing in that too!! Bouncy Bouncy Bouncy!!!,e`s amazi,positive,20,23,11,12, awesome!,0.0,0
cbdbfb9de2,"is bored, cant go on habbo stupid ban",stupid,negative,13,13,5,6," bored,",0.0,0
493f47d778,Jon made one of the greatest dinners ever: roast pork tenderloin on a bed of wild rice on a bed of mixed greens & yummy sauce. No wine,one of the greatest dinners ever:,positive,7,13,10,10, greatest,0.16666666666666666,0
49e24a4501,nooooo its raining......had 2 leave the beach,nooooo its raining..,negative,4,8,4,8, nooooo its raining......,0.5,0
36a0a476c5,Shower. Class. More class. Taking care of my lady-friend. Writing like there`s no tomorrow.,Shower. Class. More class. Taking care of my lady-friend.,positive,4,18,11,12, taking care,0.25,0
cb60620a4f,"Goodmorning twitter, oh my gosh, i woke up soooo nice, lol ... oh hai thar twitterverse. Happy #mothersday everybody  (especially mine)","Goodmorning twitter, oh my gosh, i woke up soooo nice, lol ... oh hai thar twitterverse. Happy #mothersday everybody",positive,4,35,4,19," goodmorning twitter, oh my gosh, i woke up soooo nice,",0.5555555555555556,0
8396f13b4b,"_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you & ",i LOVED,positive,28,29,29,29, loved,0.5,0
66521b4652,i have no idea what im doing and i am completely lost.,i am completely lost.,negative,12,16,15,16, lost.,0.25,0
5dbe4cae20, awww hes too cute!!wish i could`ve gone,cute!,positive,8,9,4,9, awww hes too cute!!,0.0,0
355a1e84e2,just had a great talk with grace about how awesome God is and how he works...that somehow started with how remote controls work,just had a great talk with grace about how awesome God is and how he works...that somehow started with how remote controls work,positive,4,28,7,7, great,0.05,0
28f000e641, seems to have disappeared out of my life,seems to have disappeared out of my life,negative,4,11,7,11, disappeared out of my life,0.625,0
152bedb5a6,"HAPPY MOTHER`S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...","HAPPY MOTHER`S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...",positive,4,29,4,4, happy,0.05555555555555555,0
6d57e5fcb0,_KittyKat hello new follower  haha!! how are ya?,haha!,positive,11,12,11,12, haha!!,0.0,0
0d32a589d2,_Lay aww well I just randomly woke up and now I can`t sleep! Too many things on my mind,aww,negative,6,7,16,21, i can`t sleep!,0.0,0
4d8c11c5cd,"You better come here by the time I count to 10 or else. 1, 2, 3,  BAM!!!!!","You better come here by the time I count to 10 or else. 1, 2, 3,  BAM!!!!!",positive,4,26,24,26, bam!!!!!,0.058823529411764705,0
9e275c23b0,"_3 U know - kids do what we DO - not what we SAY ... well, don`t we all, really  ....","well,",positive,20,21,20,29," well, don`t we all, really ....",0.16666666666666666,0
8074eded04,Ugh! I wanna play dnd but i know i`m going to fail this final. I NEED to study,i`m going to fail this final.,negative,15,23,4,20, ugh! i wanna play dnd but i know i`m going to fail,0.3076923076923077,0
ea4429b35a,"  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn",", Thx",positive,5,7,6,7, thx,0.5,0
70eb969d45, how sad! are you saying that I`m fat?  *tears*,how sad! are you saying that I`m fat?  *tears*,negative,4,19,4,6, how sad!,0.2222222222222222,0
198c97b57a,Finally get to lay down for a bit i have a major headache,i have a major headache,negative,12,16,16,16, headache,0.2,0
31fa81e0ae,"  Yes, you should go see Star Trek!  It`s sooooo much fun!",ch fu,positive,18,19,13,20, it`s sooooo much fun!,0.0,0
38b91a3688,"Stupid me, accidentally gave my honey the Atomic flavored buffalo wings and now his stomach feels just awful..... Im sorry baby","Stupid me,",negative,4,6,4,26," stupid me, accidentally gave my honey the atomic flavored buffalo wings and now his stomach feels just awful..... im sorry baby",0.09523809523809523,0
34af663e50,Writing my Music Lit final paper on Mozart`s Eine kleine nashtmusik. Mom is giving me a hand...and I`m actually having a GREAT time,GREAT,positive,41,41,41,42, great time,0.5,0
